id_filme,titulo,palavras_chave,popularidade
21755,The Brothers Bloom,one last job – showing; best con men; swindling millionaires; romantic adventure; eccentric heiress,10.218307
242575,"Guten Tag, Ramón",humanity make life bearable; old retired nurse; old ramón decides; five failed attempts; barely survives living,1.771584
88751,Journey to the Center of the Earth,mountain guide discover; dangerous lost world; missing brother; scientist; quest,53.090422
9336,Police Academy,new rules enforced; lady mayoress mean; boorish lieutenant harris; social misfit mahoney; mahoney realises,15.002502
203833,The Book Thief,young liesel finds solace; wwii germany; stealing books; jewish refuge; adoptive parents,57.84156
4970,Gothika,vengeful spirit uses; mental institution; husband --; halle berry; earthly pawn,27.303608
72559,G.I. Joe: Retaliation,mortal enemy cobra; presidential order; joe team; within; threats,59.325589
333348,Love the Coopers,cooper clan come together; annual christmas eve celebration; unlikely events turn; unexpected visitors; surprising rediscovery,9.191187
1415,Party Monster,mirror ball playground stepped michael alig; veteran club kid james st; new york club scene; alig quickly rose; world like,4.129165
6106,Salvador,second rated journalist; us tries; military dictatorship; el salvador; luck,3.819796
14778,Last Orders,"last orders ',; foster son vince; woven together; wife amy; movie follows",3.603842
8452,The 6th Day,grand conspiracy; futuristic action; clones taking; world; stumbles,18.447479
157336,Interstellar,vast distances involved; newly discovered wormhole; human space travel; make use; interstellar voyage,724.247784
380097,America Is Still the Place,1971 post civil rights san francisco seemed like; charlie walker would soon find; black korean war veteran; catastrophic disaster opened; black man,0.0
14655,Soul Men,two former backup soul singers; beautiful young woman; deceased lead singer; new singer; travel across,5.483671
30315,Kingdom of the Spiders,vet rack hansen discovers; towns folk; town lies; take action; small group,2.537032
244114,Firestorm,extreme crime requires extreme justice; hardboiled senior police inspector lui; violent armored car heist; armed thieves behind bars; criminal past behind,3.376967
15673,Connie and Carla,dinner theater circuit ...; connie meets jeff --; gal pals connie; things get extra; go way undercover,6.102663
58595,Snow White and the Huntsman,evil queen needs; evil queen marries; grown snow white; snow white; snow white,77.178973
8840,DragonHeart,knight named bowen comes face; bowen soon realizes; majestic fire; last dragon; breathers soared,31.791979
50456,Hanna,old girl raised; mission across europe; faces startling revelations; ruthless operatives; perfect assassin,31.191975
100275,Eddie: The Sleepwalking Cannibal,famous painter rediscovers inspiration; sleepwalking cannibal; befriends,0.143784
312791,GirlHouse,deranged fan hacks; terrifying fight; streams content; rated website; kylie moves,8.039223
7347,Elite Squad,special police operations battalion; rio de janeiro; dangerous slum nearby; drug dealers; captain nascimento,23.604936
17663,Anne of Green Gables,prince edward island; sister marilla decide; unusual point; unexpected jolt; pragmatic ways,8.772574
88036,Sparkle,"whitney houston ),; music manager stix; dynamic singing group; affluent detroit area; unexpected challenges",2.698185
140300,Kung Fu Panda 3,"awesomeness "", po must face two hugely epic; one supernatural; little closer; legendary adventures; different threats",56.747978
323675,Ride Along 2,wedding day approaches; law james; drug dealer; ben heads; supplying,25.136082
27380,Megaforce,national military unit; individual governments wont; beautiful major zara; persis khambatta; peaceful republic,1.110179
43931,My Soul to Take,stalk seven children; serial killer returns; allegedly put; share; rest,7.001176
70875,The Harvest (La Cosecha),far away land; child labor laws; 14 hour days; work 12; fields without,0.010909
1999,In the Bedroom,new york born ruth fowler; local single mother; fleeting summer comes; matt fowler; unimaginable tragedy,6.979638
24363,House of D,troubled adult life; american artist living; tom warshaw; reflecting upon; make sense,6.337735
6020,Sorority Boys,"kappa omicron kappa ),; high paying company; three friends; stealing money; social committee",3.444542
377,A Nightmare on Elm Street,"johnny depp ), must devise; angry parents many years; child molester fred krueger; robert englund ),; real world ...",38.204158
33157,Waterloo,ending two decades; anglo allied army; must beat napoleon; french army; beat napolean,1.894749
14435,My Bloody Valentine,exactly one year later; harry warden wanted revenge; ten years ago; inexperienced coal miner; brutally murdered twenty,13.706357
206412,Lisa Picard Is Famous,new york actress lisa picard; best friend tate hits; man show; documentarian decides; broadway one,0.690089
29371,The Incredibly True Adventure of Two Girls In Love,two young women; adventurous love story; typical struggles; new romance; economic backgrounds,1.70819
14293,Poolhall Junkies,retired pool hustler; brother starts; stick; pick; game,5.90259
12227,White Fang,yukon gold hunter; classic adventure story; mixed dog; jack london; friendship developed,13.13724
68721,Iron Man 3,formidable terrorist called; torn apart; tony stark; world; starts,77.68208
9766,Gridiron Gang,playing football together; juvenile detention center; gain self; teenagers; leadership,9.278361
116741,The Internship,two recently laid; successful internet company; 40s try; men; managers,1.551497
352978,Chain of Command,cuts deep inside; webster searches; brother murdered; u; returning,1.398981
9053,DOA: Dead or Alive,arts tournament join forces; four beautiful rivals; christie allen earns; aristocratic warrior trained; arts masters,12.790408
6073,The Mexican,priceless antique pistol; given two ultimatums; jerry figures alive; jerry welbach; reluctant bagman,21.021809
10390,For Love of the Game,baseball legend almost finished; past four years; one last chance; distinguished career; woman,9.622345
10214,Son of the Mask,looney child raising; dog stumbles upon; tim avery; infant son; aspiring cartoonist,17.815595
57612,Dolphins and Whales: Tribes of the Ocean,majestic yet endangered sea creatures; singing humpback males; creatures capable; humpback mother; wild dolphins,0.041651
13982,8 Heads in a Duffel Bag,mafia hitman tommy spinelli; holds eight severed heads; bag gets accidentally switched; tommy must track; troublesome rival mobsters,5.016607
39141,Tadpole,one major problem -- oscar; speaks french fluently; borrowed perfumed scarf; vacation --; one night,8.570328
4551,Be Cool,chili palmer tries; music industry; music exec; movie industry; widow,18.61472
6116,Spice World,"real spice girls ""); mostly fictional characters; spice girls; manager clifford; filmmaker piers",6.889437
913,The Thomas Crown Affair,successful playboy amuses; stealing artwork; seductive detective; rich; met,18.102572
13198,Wristcutters: A Love Story,stop livin '!; russian rocker friend; strikingly similar; road trip; real ending,8.542921
8665,K-19: The Widowmaker,first nuclear submarine malfunctions; crew must race; nuclear disaster; maiden voyage; ship,15.625949
72545,Journey 2: The Mysterious Island,sean anderson partners; mythical island; thought; mom; mission,40.723459
14012,Flicka,headstrong 16 year old katy mclaughlin desires; finish boarding school; mountainside horse ranch; katy finds; tragedy happens,3.043589
228161,Home,boov get busy reorganizing; banished boov named oh; two fugitives realize; one resourceful girl; confident boov,63.473086
58574,Sherlock Holmes: A Game of Shadows,holmes ’ intellectual equal; new criminal mastermind; conscience may give; professor moriarty; large,81.499621
62764,Mirror Mirror,evil enchantress queen schemes; seven rebellious dwarves; snow white launches; snow white; evil ...,48.126297
235271,Addicted,slowly loses control; talented painter; gallerist risks; flourishing career; life,7.544515
34647,Enter the Void,"paz de la huerta ).; young american drug dealer; nathaniel brown ),; bust gone bad; spirit journeys",20.39955
55616,Dracula: Pages from a Virgin's Diary,preys upon young english women unfolds; sometimes bold use; silent expressionistic cinema; gothic novel dracula; early 20th century,0.552361
32579,Under the Same Moon,rosario works illegally; parallel stories; old carlitos; carlitos back; better life,2.756435
9016,Treasure Planet,"space galleon cabin boy jim hawkins discovers; cyborg cook named john silver teaches; jim realizes silver; thousand worlds ,""; space storms",38.924136
261,Cat on a Hot Tin Roof,football player; days away; big daddy; alcoholic ex; wife,16.553594
2755,About Schmidt,retired insurance salesman; old warren schmidt; wife suddenly dies; wife insisted; particular plans,19.925026
2114,Final Fantasy: The Spirits Within,scientist aki ross struggles; aki must save; force powerful enough; deep eyes squadron; strange dream,26.074908
114065,Down & Out With The Dolls,girl rock band; spunky tale; rise; raunchy; portland,0.002386
7278,Meet the Spartans,20th century fox production; date movie comes; scary movie; sharp swords; sandal epics,10.608998
1788,Footloose,teenager ren; small town; real case; family move; culture shock,25.03414
29122,An Everlasting Piece,"mad wig salesman; billy connolly ),; became business partners; two embark; loving protestant",0.068246
80035,The Watch,four everyday suburban guys come together; humdrum lives one night; total extermination; ordinary suburbanites; become overrun,39.395881
50839,Margin Call,revolves around; key people; investment bank; hour period; financial crisis,26.259389
11778,The Deer Hunter,pregnant girlfriend --; hellish chaos --; different men upon; class friends decides; vietnam war,19.786392
11858,Renaissance Man,teaching thinking skills; slowly sliding downhill; danny devito plays; structure set; one day,4.516953
77930,Magic Mike,younger performer called; making easy money; experienced stripper; women; wing,35.897151
82507,Sinister,found footage helps; crime novelist realize; supernatural entity; new home; discoveries put,41.045084
8871,How the Grinch Stole Christmas,almost mutated sort; beloved whoville lives; whos love christmas; hates christmas; try befriending,45.419668
22824,The Fourth Kind,unsolved cases wide open; despite fbi investigations; gone missing; finds evidence; disproportionate number,22.888173
64686,47 Ronin,would destroy ordinary warriors; warriors embark upon; seek vengeance upon; original 1941 movie; keanu reeves leads,41.796339
10925,The Return of the Living Dead,medical supply warehouse accidentally release; vapors cause; rampage seeking; favorite food; deadly gas,14.961629
11452,National Lampoon’s Van Wilder,raising idea – throwing parties; father eventually realizes; college magazine finds; van must come; friends come,35.108498
9072,Little Man,dwarf criminal calvin sims joins; whose husband darryl edwards wants; vanessa keep calvin; percy convinces calvin; moron brother percy,12.421504
9104,Buffalo Soldiers,free time cooking cocaine; toxicology screen shows; ray spends much; german army camp; american soldier stationed,6.329672
13824,Superstar,orphan mary katherine gallagher; monica high school; ugly duckling; kissed soulfully; friend focus,4.04701
19344,Loving Annabelle,exclusive catholic girls school; sparks fly though; sexual chemistry appears; older woman manages; first two schools,7.145832
227159,Horrible Bosses 2,misguided kidnapping scheme; slick investor; nick decide; trio; things,82.185281
809,Shrek 2,son prince charming; fairy godmother discovers; married fiona instead; meet fiona; king find,47.320801
84401,Sholem Aleichem: Laughing In The Darkness,great writer whose stories became; new modern jewish identity; entirely new literature; broadway musical fiddler; jewish world locked,0.109579
18828,Double Take,witnesses two cops get killed; junior executive daryl chase; secretary shot dead; life turns upside; probably illegal,1.903405
14337,Primer,highly unexpected capabilities -- ones; object placed inside; fledgling entrepreneurs invent; unique opportunity; taking advantage,23.307949
238,The Godfather,vito corleone barely survives; organized crime family patriarch; american corleone crime family; youngest son; years 1945,143.659698
3536,U-571,enigma coding machine '.; world war ii; war codes; wrecked u; upper hand,18.096884
11353,Bowfinger,aspiring filmmaker bobby bowfinger concocts; without letting ramsey know; kit ramsey --; ultimate dream movie; film studio gofer,13.191829
87093,Big Eyes,subsequent legal difficulties; phenomenal success; margaret keane; claimed credit; works,28.570174
18074,Duets,stars come together; little known world; national karaoke competition; whimsical characters; trip comedy,2.25453
8987,The River Wild,rafting expert gail takes; spectacularly violent river; family vacation; armed killers; pair,12.362876
539,Psycho,larcenous real estate clerk marion crane goes; manager norman bates cares; notorious bates motel; place seems quirky; marion decides,93.067866
17577,The Devil's Tomb,ancient evil lying beneath; middle eastern desert; elite military unit; captain mack leads; missing scientist,5.099472
77883,The Possession,malicious ancient spirit; young girl buys; yard sale; father teams; curse upon,21.680424
14709,Varsity Blues,star quarterback lance harbor suffers; gridiron every friday night; slightly irreverent approach; old schoolboys carry; high school football,9.229999
268171,Elsa & Fred,‘ la dolce vita ’.; elderly yet vibrant neighbor; fontana di trevi; enjoy life thanks; upon learning elsa,2.849895
2503,The Bourne Ultimatum,bourne must finally uncover; unveil operation blackbriar; reporter simon ross; reporter stirs; project treadstone,45.381501
87826,Here Comes the Boom,high school biology teacher moonlights; martial arts fighter; raise money; music program; school,26.799913
8656,Deep Impact,nails veteran astronaut; hurtling toward earth; enterprising reporter uses; wide space rock; united states,34.070054
11688,The Emperor's New Groove,new summer home; unlikely partnership; make room; centered emperor; accidentally turns,51.113717
291362,Road Hard,road playing one dingy comedy club; bruce knows one thing; spending endless nights; budget hotel rooms; always flying coach,0.859014
270303,It Follows,seemingly innocent physical encounter turns sour; teenage friends must find; steps behind; inescapable sense; old jay,100.876794
76996,Love and Other Catastrophes,school students trying; two film; find love; another house; mate,0.619348
6520,First Knight,passionate period drama; lancelot must balance; true love; timeless tale; growing love,19.143321
35169,Furry Vengeance,real estate developer dan sanders finalizes plans; woodland creatures rises; soulless housing subdivision; pristine oregon forest; much mischief,13.668633
27576,Salt,"evelyn salt swore; truth behind; salt goes; salt ?""; russian spy",48.829437
18925,Facing the Giants,underdog football team faces; surprising results; losing coach; giants; field,4.563698
10135,Road House,cutthroat local big shot brad wesley; .- educated bouncer proves; rowdiest bar south; look like much; capable -- busting,6.216203
280,Terminator 2: Judgment Day,passed since sarah connor; nearly 10 years; mother sarah; protector back; deadly terminator,101.74155
9383,Hollow Man,make living creatures invisible; predicament eventually drives; terrifying results; soon begins; right formula,28.200874
25784,Journey from the Fall,tragically affected; thirteen years; vietnam war; war; forced,0.072066
9907,Barnyard,troublemaker otis rarely listens; boisterous bovine named otis; young cow realizes; things get crazy; cool around humans,10.430832
325789,The Infiltrator,massive money laundering scheme involving pablo escobar; customs official uncovers; u,24.672234
286217,The Martian,must draw upon; astronaut mark watney; presumed dead; meager supplies; manned mission,167.93287
9035,Slither,turning residents; small town; mutant monsters; alien plague; zombies,17.327279
1103,Escape from New York,giant maximum security prison within; united states crash lands; worst criminals; snake plissken; former soldier,24.351305
44945,Trust,communicating via online chat; first boyfriend online; old annie meets; annie discovers; torn apart,21.230737
59859,Kick-Ass 2,ass ’ insane bravery inspires; red mist — reborn; mother fucker —; made masked crusaders; wielding hit,40.28635
14560,Paul Blart: Mall Cop,closely cropped moustache; mannered paul blart; thugs raids; takes hostages; state trooper,31.250383
426469,Growing Up Smith,old boy smith falls head; good old boy; girl next door; indian family moves; american dream,0.71087
820,JFK,new orleans district attorney jim garrison discovers; official story; kennedy assassination,26.82041
5708,Control,joy division lead singer ian curtis; first american tour; schoolboy days; taking; suicide,11.357474
1858,Transformers,sam witwicky becomes involved; two extraterrestrial factions; transforming robots –; sam holds; young teenager,25.468493
10013,Peggy Sue Got Married,peggy sue faints; highschool reunion; finished school; wakes; past,12.243887
179,The Interpreter,american secret service agent; united nations headquarters; silvia broome; overhears plans; sent,18.69984
133698,Fly Me to the Moon,every first marriage ending; successful woman; random stranger; love tries; family curse,11.60921
107811,21 & Over,brilliant student jeff chang; life tomorrow; life plan; important interview; friends evolves,35.522027
70981,Prometheus,terrifying battle; must fight; human race; explorers discover; darkest corners,68.889395
12244,9,9 first comes; 9 convinces; taking refuge; small community; fearsome machines,55.806402
6615,Lars and the Real Girl,sized doll named bianca; unique love triangle; true love; find love; somehow discover,15.817096
25066,Tales from the Hood,strange funeral director tells four strange tales; three drug dealers; african american focus; traps; place,3.89204
947,Lawrence of Arabia,psychological instability threatens; first world war; ottoman empire; messianic figure; british officer,41.286336
283671,Jungle Shuffle,turbulent jungle adventure; quirky spider monkey; outcast coati male; coati princess; mysterious client,1.413934
13250,Butterfly on a Wheel,sociopathic kidnapper methodically pushes; absolute breaking point; desperate pair; parents,13.118983
190859,American Sniper,navy seal chris kyle takes; kyle serves four tours; sole mission — protect; saves countless lives; finally returns home,87.53437
601,E.T. the Extra-Terrestrial,young boy named elliott; gentle alien becomes stranded; suburban california house; elliott introduces e; little sister,56.105798
2157,Lost in Space,colonize alpha prime; year 2058; stowaway sabotages; inhabitable planet; continuing life,17.455024
507,Killing Zoe,hugues anglade ).; girl named zoe; zed soon finds; old friend eric; situation beyond,5.817519
10480,Nurse Betty,allows -- even encourages --; soap opera fan; keep functioning ...; town waitress; savage event,3.572339
8676,Fool's Gold,may finally pinpoint; enemy moe fitch; billionaire nigel honeycutt; treasure hunter ben; vital clue,21.789615
9682,Pulse,computer hacker friend accidentally channels; mysterious wireless signal; terrifying evil; eds rally; world,9.662715
322443,The Timber,two brothers embark; wild west; find along; desperate attempt; way,0.803761
25379,The Blue Butterfly,old boy whose dream; terminally ill 10; elusive blue morpho; blue butterfly tells; renowned entomologist,1.985552
49524,R.I.P.D.,undead police officers working; recently slain cop joins; peace department; tries; team,39.448066
114150,Pitch Perfect,college student beca knows; college music competitions; amazing harmonic combinations; plain weird gals; among mean gals,32.746486
10685,The Watcher,years spent chasing serial killers; particularly gruesome murders -- murders; crime scenes meticulously free; joel must quickly find; fbi agent joel campbell,7.339908
10159,The Rundown,mysterious brazilian woman; words --; treasured artifact; steely disposition; mouthy son,24.107835
58680,Woo,laced law clerk tim; extraverted woo meets insecure; blind date; straight; gorgeous,1.750054
34549,Max Keeble's Big Move,7th grade class; plots revenge; max keeble; victim; moving,1.081822
15708,Latter Days,new guy every night; shallow weho waiter; young elder; wes ramsey; steve sandvoss,5.424916
762,Monty Python and the Holy Grail,"silly place "".; including sir bedevere; still fight; sir robin; sir galahad",64.782984
8944,What Just Happened,project unless star bruce willis shaves; movie starring sean penn; robert de niro; movie producer ben; demands extensive changes,8.31653
859,Dangerous Liaisons,choderlos de laclos set; marquise de merteuil ’; lover vicomte de valmont; one last night; love triangle drama,14.480628
278316,Da Sweet Blood of Jesus,human beings; movie; blood; addicted,4.480579
345,Eyes Wide Shut,bill becomes obsessed; underground sexual group; bill hartford; sexual fantasies; sexual encounter,27.870312
25941,Harry Brown,widower looks; elderly ex; best friend; serviceman; murder,16.829837
294254,Maze Runner: The Scorch Trials,vastly superior forces; powerful organization known; greatest challenge yet; desolate landscape filled; fellow gladers face,113.161483
52790,The Basket,hatred toward two german orphans dividethe close; even stranger leather ball; dallas morning news )!; martin strivesto bring harmony; new game called basketball,0.430758
56930,Tycoon,engineer johnny munroe; reach mines; railroad tunnel; task; mountain,0.042442
326284,Pound of Flesh,ops agent deacon awakes; deacon descends; soaked path; organ theft; opulent hotel,4.943588
9067,Tank Girl,british cult comic; water supply; riding anti; heroine fights; world,8.186936
590,The Hours,three women searching; finally come together; transcendent moment; stories intertwine; shared recognition,20.953265
14139,Timecrimes,man accidentally gets; unforeseeable consequences; travels back; time nearly; time machine,19.02965
9942,Major League,warmer climate --; rachel phelps inherits; losing season; easy given; deceased husband,7.559192
6972,Australia,sprawling ranch reluctantly pacts; world war ii; pair drive 2; japanese forces firsthand; unforgiving landscape,28.840997
8741,The Thin Red Line,army rifle company called c; fierce world war ii battle; ultimately make essential discoveries; thin red line tells; world war ii,40.072583
222649,Rosewater,iranian canadian journalist maziar bahari; gael garcía bernal recounting bahari; would quickly came back; tehran authorities got; comedian jason jones,5.75555
14034,What's the Worst That Could Happen?,rich businessman max fairbanks; thief kevin caffery attempts; fairbanks catches; ring back; girlfriend gave,7.185212
109421,Side Effects,woman turns; upcoming release; prescription medication; anxiety concerning; way,48.237797
10066,House of Wax,strange wax museum; soon must fight; unwitting teens; stranded near; next exhibit,17.157738
29193,The Spanish Prisoner,lucrative secret process; tempted; employee; corporation; betray,3.091077
45269,The King's Speech,unorthodox speech therapist named lionel logue; george (' bertie ') reluctantly assumes; became king george vi; queen elizabeth ii; speech tells,54.053576
10167,Half Past Dead,200 million stash; tech prison; stumbles onto; row inmate; plot involving,6.337063
9703,The Last Legion,young romulus augustus flees; roman empire crumbles; perilous voyage; track; supporters,12.282911
11023,Thirteen,attitude finally takes; turned upside; popular girl; old trying; old friends,20.331593
12207,The Legend of Drunken Master,export ancient chinese artifacts; drunken boxing style; hong must fight; unwittingly caught; shopping expedition,15.046612
45649,Rubber,telepathic killer; pretty girl; mysteriously attracted; incredulous onlookers; california desert,9.108949
37718,The Muse,make many personal sacrifices; help ... even; whatever price; stone ).; fire script,2.857936
29920,Easy Money,tiered story centered around drugs; young man; organized crime; coke dealer; three,7.217328
675,Harry Potter and the Order of the Phoenix,students – dubbed; harry takes matters; small group; lord voldemort; fifth year,78.144395
14199,The Adventures of Sharkboy and Lavagirl,watchful great white sharks; sized action masters; everyone always knew; wildest creations --; volcano --,12.31101
126319,Ernest & Celestine,little mouse trying; big bear craving; celestine meets ernest; natural enmity; dental career,11.103202
11586,Exorcist II: The Heretic,bizarre nightmares plague regan macneil four years; hypnotic research specialist free; vatican investigator; demon returned; combined faith,11.543363
5255,The Polar Express,doubting young boy takes; life never fades; extraordinary train ride; north pole; wonder,47.323228
31163,Chicken Tikka Masala,"jinder mahal ),; chris bisson ),; saeed jaffrey; respectable family; lovely girl",0.258413
688,The Bridges of Madison County,photographer robert kincaid wanders; housewife francesca johnson; four days; life; 1960s,17.606087
25975,My Date with Drew,one small problem; old aspiring filmmaker; 20 years later; second grade; new jersey,1.929883
